profile,tR_us,page_kb,planes_per_die,die_cap_gb,channels,dies_per_channel,n_planes,capacity_TB,lanes,freq_mhz,ecc,batch,dense_fp8,ch_bw_gbps,tok_s,tpot_ms,J_per_token,bottleneck_expert,bottleneck_dense,sensed_GB_per_token,total_lanes
qlc,60,16,4,256,32,8,1024,65.54,8,400.0,0.25,32,True,3.2,2.459,13011.3,3.45,compute,compute,21.6,8192
qlc,60,16,4,256,32,8,1024,65.54,8,400.0,0.25,64,False,3.2,1.616,39604.0,2.77,compute,compute,17.2,8192
qlc,60,16,4,256,32,8,1024,65.54,8,400.0,0.25,64,True,3.2,1.616,39593.6,2.64,compute,compute,16.4,8192
qlc,60,16,4,256,32,8,1024,65.54,16,400.0,0.25,1,False,3.2,1.404,712.1,21.11,sense,sense,137.0,16384
qlc,60,16,4,256,32,8,1024,65.54,16,400.0,0.25,1,True,3.2,2.302,434.4,12.87,sense,sense,83.1,16384
qlc,60,16,4,256,32,8,1024,65.54,16,400.0,0.25,4,False,3.2,3.589,1114.4,8.24,sense,sense,52.9,16384
qlc,60,16,4,256,32,8,1024,65.54,16,400.0,0.25,4,True,3.2,4.781,836.7,6.18,sense,sense,39.5,16384
qlc,60,16,4,256,32,8,1024,65.54,16,400.0,0.25,8,False,3.2,4.94,1619.4,5.98,sense,sense,38.2,16384
qlc,60,16,4,256,32,8,1024,65.54,16,400.0,0.25,8,True,3.2,5.962,1341.8,4.95,sense,sense,31.4,16384
qlc,60,16,4,256,32,8,1024,65.54,16,400.0,0.25,16,False,3.2,6.321,2531.2,4.67,sense,sense,29.6,16384
qlc,60,16,4,256,32,8,1024,65.54,16,400.0,0.25,16,True,3.2,7.1,2253.5,4.15,sense,sense,26.2,16384
qlc,60,16,4,256,32,8,1024,65.54,16,400.0,0.25,32,False,3.2,4.61,6940.7,3.7,compute,sense,23.3,16384
qlc,60,16,4,256,32,8,1024,65.54,16,400.0,0.25,32,True,3.2,4.803,6663.1,3.45,compute,sense,21.6,16384
qlc,60,16,4,256,32,8,1024,65.54,16,400.0,0.25,64,False,3.2,3.186,20085.8,2.77,compute,compute,17.2,16384
qlc,60,16,4,256,32,8,1024,65.54,16,400.0,0.25,64,True,3.2,3.188,20075.5,2.64,compute,compute,16.4,16384
qlc,60,16,4,256,32,8,1024,65.54,32,400.0,0.25,1,False,3.2,1.404,712.1,21.11,sense,sense,137.0,32768
qlc,60,16,4,256,32,8,1024,65.54,32,400.0,0.25,1,True,3.2,2.302,434.4,12.87,sense,sense,83.1,32768
qlc,60,16,4,256,32,8,1024,65.54,32,400.0,0.25,4,False,3.2,3.589,1114.4,8.24,sense,sense,52.9,32768
qlc,60,16,4,256,32,8,1024,65.54,32,400.0,0.25,4,True,3.2,4.781,836.7,6.18,sense,sense,39.5,32768
qlc,60,16,4,256,32,8,1024,65.54,32,400.0,0.25,8,False,3.2,4.94,1619.4,5.98,sense,sense,38.2,32768
qlc,60,16,4,256,32,8,1024,65.54,32,400.0,0.25,8,True,3.2,5.962,1341.8,4.95,sense,sense,31.4,32768
qlc,60,16,4,256,32,8,1024,65.54,32,400.0,0.25,16,False,3.2,6.321,2531.2,4.67,sense,sense,29.6,32768
qlc,60,16,4,256,32,8,1024,65.54,32,400.0,0.25,16,True,3.2,7.1,2253.5,4.15,sense,sense,26.2,32768
qlc,60,16,4,256,32,8,1024,65.54,32,400.0,0.25,32,False,3.2,7.958,4021.0,3.7,sense,sense,23.3,32768
qlc,60,16,4,256,32,8,1024,65.54,32,400.0,0.25,32,True,3.2,8.549,3743.3,3.45,sense,sense,21.6,32768
qlc,60,16,4,256,32,8,1024,65.54,32,400.0,0.25,64,False,3.2,6.04,10596.1,2.77,compute,sense,17.2,32768
qlc,60,16,4,256,32,8,1024,65.54,32,400.0,0.25,64,True,3.2,6.202,10318.4,2.64,compute,sense,16.4,32768
qlc,60,16,4,256,32,16,2048,131.07,1,400.0,0.25,1,False,3.2,2.688,372.0,21.11,sense,sense,137.0,2048
qlc,60,16,4,256,32,16,2048,131.07,1,400.0,0.25,1,True,3.2,4.387,228.0,12.87,sense,sense,83.1,2048
qlc,60,16,4,256,32,16,2048,131.07,1,400.0,0.25,4,False,3.2,3.057,1308.4,8.24,compute,compute,52.9,2048
qlc,60,16,4,256,32,16,2048,131.07,1,400.0,0.25,4,True,3.2,3.082,1298.1,6.18,compute,compute,39.5,2048
qlc,60,16,4,256,32,16,2048,131.07,1,400.0,0.25,8,False,3.2,1.824,4386.0,5.98,compute,compute,38.2,2048
qlc,60,16,4,256,32,16,2048,131.07,1,400.0,0.25,8,True,3.2,1.828,4375.6,4.95,compute,compute,31.4,2048
qlc,60,16,4,256,32,16,2048,131.07,1,400.0,0.25,16,False,3.2,1.054,15182.8,4.67,compute,compute,29.6,2048
qlc,60,16,4,256,32,16,2048,131.07,1,400.0,0.25,16,True,3.2,1.055,15172.5,4.15,compute,compute,26.2,2048
qlc,60,16,4,256,32,16,2048,131.07,1,400.0,0.25,32,False,3.2,0.626,51122.9,3.7,compute,compute,23.3,2048
qlc,60,16,4,256,32,16,2048,131.07,1,400.0,0.25,32,True,3.2,0.626,51112.6,3.45,compute,compute,21.6,2048
qlc,60,16,4,256,32,16,2048,131.07,1,400.0,0.25,64,False,3.2,0.408,156712.9,2.77,compute,compute,17.2,2048
qlc,60,16,4,256,32,16,2048,131.07,1,400.0,0.25,64,True,3.2,0.408,156702.5,2.64,compute,compute,16.4,2048
qlc,60,16,4,256,32,16,2048,131.07,4,400.0,0.25,1,False,3.2,2.688,372.0,21.11,sense,sense,137.0,8192
qlc,60,16,4,256,32,16,2048,131.07,4,400.0,0.25,1,True,3.2,4.387,228.0,12.87,sense,sense,83.1,8192
qlc,60,16,4,256,32,16,2048,131.07,4,400.0,0.25,4,False,3.2,6.795,588.7,8.24,sense,sense,52.9,8192
qlc,60,16,4,256,32,16,2048,131.07,4,400.0,0.25,4,True,3.2,8.996,444.7,6.18,sense,sense,39.5,8192
qlc,60,16,4,256,32,16,2048,131.07,4,400.0,0.25,8,False,3.2,6.114,1308.5,5.98,compute,sense,38.2,8192
qlc,60,16,4,256,32,16,2048,131.07,4,400.0,0.25,8,True,3.2,6.87,1164.5,4.95,compute,sense,31.4,8192
qlc,60,16,4,256,32,16,2048,131.07,4,400.0,0.25,16,False,3.2,4.071,3930.7,4.67,compute,compute,29.6,8192
qlc,60,16,4,256,32,16,2048,131.07,4,400.0,0.25,16,True,3.2,4.081,3920.4,4.15,compute,compute,26.2,8192
qlc,60,16,4,256,32,16,2048,131.07,4,400.0,0.25,32,False,3.2,2.457,13021.6,3.7,compute,compute,23.3,8192
qlc,60,16,4,256,32,16,2048,131.07,4,400.0,0.25,32,True,3.2,2.459,13011.3,3.45,compute,compute,21.6,8192
qlc,60,16,4,256,32,16,2048,131.07,4,400.0,0.25,64,False,3.2,1.616,39604.0,2.77,compute,compute,17.2,8192
qlc,60,16,4,256,32,16,2048,131.07,4,400.0,0.25,64,True,3.2,1.616,39593.6,2.64,compute,compute,16.4,8192
qlc,60,16,4,256,32,16,2048,131.07,8,400.0,0.25,1,False,3.2,2.688,372.0,21.11,sense,sense,137.0,16384
qlc,60,16,4,256,32,16,2048,131.07,8,400.0,0.25,1,True,3.2,4.387,228.0,12.87,sense,sense,83.1,16384
qlc,60,16,4,256,32,16,2048,131.07,8,400.0,0.25,4,False,3.2,6.795,588.7,8.24,sense,sense,52.9,16384
qlc,60,16,4,256,32,16,2048,131.07,8,400.0,0.25,4,True,3.2,8.996,444.7,6.18,sense,sense,39.5,16384
qlc,60,16,4,256,32,16,2048,131.07,8,400.0,0.25,8,False,3.2,9.288,861.3,5.98,sense,sense,38.2,16384
qlc,60,16,4,256,32,16,2048,131.07,8,400.0,0.25,8,True,3.2,11.153,717.3,4.95,sense,sense,31.4,16384
qlc,60,16,4,256,32,16,2048,131.07,8,400.0,0.25,16,False,3.2,7.306,2190.0,4.67,compute,sense,29.6,16384
qlc,60,16,4,256,32,16,2048,131.07,8,400.0,0.25,16,True,3.2,7.82,2046.0,4.15,compute,sense,26.2,16384
qlc,60,16,4,256,32,16,2048,131.07,8,400.0,0.25,32,False,3.2,4.797,6671.4,3.7,compute,compute,23.3,16384
qlc,60,16,4,256,32,16,2048,131.07,8,400.0,0.25,32,True,3.2,4.804,6661.1,3.45,compute,compute,21.6,16384
qlc,60,16,4,256,32,16,2048,131.07,8,400.0,0.25,64,False,3.2,3.186,20085.8,2.77,compute,compute,17.2,16384
qlc,60,16,4,256,32,16,2048,131.07,8,400.0,0.25,64,True,3.2,3.188,20075.5,2.64,compute,compute,16.4,16384
qlc,60,16,4,256,32,16,2048,131.07,16,400.0,0.25,1,False,3.2,2.688,372.0,21.11,sense,sense,137.0,32768
qlc,60,16,4,256,32,16,2048,131.07,16,400.0,0.25,1,True,3.2,4.387,228.0,12.87,sense,sense,83.1,32768
qlc,60,16,4,256,32,16,2048,131.07,16,400.0,0.25,4,False,3.2,6.795,588.7,8.24,sense,sense,52.9,32768
qlc,60,16,4,256,32,16,2048,131.07,16,400.0,0.25,4,True,3.2,8.996,444.7,6.18,sense,sense,39.5,32768
qlc,60,16,4,256,32,16,2048,131.07,16,400.0,0.25,8,False,3.2,9.288,861.3,5.98,sense,sense,38.2,32768
qlc,60,16,4,256,32,16,2048,131.07,16,400.0,0.25,8,True,3.2,11.153,717.3,4.95,sense,sense,31.4,32768
qlc,60,16,4,256,32,16,2048,131.07,16,400.0,0.25,16,False,3.2,11.803,1355.6,4.67,sense,sense,29.6,32768
qlc,60,16,4,256,32,16,2048,131.07,16,400.0,0.25,16,True,3.2,13.206,1211.6,4.15,sense,sense,26.2,32768
qlc,60,16,4,256,32,16,2048,131.07,16,400.0,0.25,32,False,3.2,8.813,3631.0,3.7,compute,sense,23.3,32768
qlc,60,16,4,256,32,16,2048,131.07,16,400.0,0.25,32,True,3.2,9.177,3487.0,3.45,compute,sense,21.6,32768
qlc,60,16,4,256,32,16,2048,131.07,16,400.0,0.25,64,False,3.2,6.197,10326.8,2.77,compute,compute,17.2,32768
qlc,60,16,4,256,32,16,2048,131.07,16,400.0,0.25,64,True,3.2,6.204,10316.4,2.64,compute,compute,16.4,32768
qlc,60,16,4,256,32,16,2048,131.07,32,400.0,0.25,1,False,3.2,2.688,372.0,21.11,sense,sense,137.0,65536
qlc,60,16,4,256,32,16,2048,131.07,32,400.0,0.25,1,True,3.2,4.387,228.0,12.87,sense,sense,83.1,65536
qlc,60,16,4,256,32,16,2048,131.07,32,400.0,0.25,4,False,3.2,6.795,588.7,8.24,sense,sense,52.9,65536
qlc,60,16,4,256,32,16,2048,131.07,32,400.0,0.25,4,True,3.2,8.996,444.7,6.18,sense,sense,39.5,65536
qlc,60,16,4,256,32,16,2048,131.07,32,400.0,0.25,8,False,3.2,9.288,861.3,5.98,sense,sense,38.2,65536
qlc,60,16,4,256,32,16,2048,131.07,32,400.0,0.25,8,True,3.2,11.153,717.3,4.95,sense,sense,31.4,65536
qlc,60,16,4,256,32,16,2048,131.07,32,400.0,0.25,16,False,3.2,11.803,1355.6,4.67,sense,sense,29.6,65536
qlc,60,16,4,256,32,16,2048,131.07,32,400.0,0.25,16,True,3.2,13.206,1211.6,4.15,sense,sense,26.2,65536
qlc,60,16,4,256,32,16,2048,131.07,32,400.0,0.25,32,False,3.2,14.739,2171.1,3.7,sense,sense,23.3,65536
qlc,60,16,4,256,32,16,2048,131.07,32,400.0,0.25,32,True,3.2,15.786,2027.1,3.45,sense,sense,21.6,65536
qlc,60,16,4,256,32,16,2048,131.07,32,400.0,0.25,64,False,3.2,11.466,5581.9,2.77,compute,sense,17.2,65536
qlc,60,16,4,256,32,16,2048,131.07,32,400.0,0.25,64,True,3.2,11.769,5437.9,2.64,compute,sense,16.4,65536
qlc,60,16,4,256,64,8,2048,131.07,1,400.0,0.25,1,False,3.2,2.787,358.8,21.11,sense,sense,137.0,2048
qlc,60,16,4,256,64,8,2048,131.07,1,400.0,0.25,1,True,3.2,4.546,220.0,12.87,sense,sense,83.1,2048
qlc,60,16,4,256,64,8,2048,131.07,1,400.0,0.25,4,False,3.2,3.105,1288.1,8.24,compute,compute,52.9,2048
qlc,60,16,4,256,64,8,2048,131.07,1,400.0,0.25,4,True,3.2,3.118,1282.9,6.18,compute,compute,39.5,2048
qlc,60,16,4,256,64,8,2048,131.07,1,400.0,0.25,8,False,3.2,1.836,4356.7,5.98,compute,compute,38.2,2048
qlc,60,16,4,256,64,8,2048,131.07,1,400.0,0.25,8,True,3.2,1.838,4351.5,4.95,compute,compute,31.4,2048
qlc,60,16,4,256,64,8,2048,131.07,1,400.0,0.25,16,False,3.2,1.057,15137.4,4.67,compute,compute,29.6,2048
qlc,60,16,4,256,64,8,2048,131.07,1,400.0,0.25,16,True,3.2,1.057,15132.2,4.15,compute,compute,26.2,2048
qlc,60,16,4,256,64,8,2048,131.07,1,400.0,0.25,32,False,3.2,0.627,51051.4,3.7,compute,compute,23.3,2048
qlc,60,16,4,256,64,8,2048,131.07,1,400.0,0.25,32,True,3.2,0.627,51046.2,3.45,compute,compute,21.6,2048
qlc,60,16,4,256,64,8,2048,131.07,1,400.0,0.25,64,False,3.2,0.409,156607.1,2.77,compute,compute,17.2,2048
qlc,60,16,4,256,64,8,2048,131.07,1,400.0,0.25,64,True,3.2,0.409,156602.0,2.64,compute,compute,16.4,2048
qlc,60,16,4,256,64,8,2048,131.07,4,400.0,0.25,1,False,3.2,2.787,358.8,21.11,sense,sense,137.0,8192
qlc,60,16,4,256,64,8,2048,131.07,4,400.0,0.25,1,True,3.2,4.546,220.0,12.87,sense,sense,83.1,8192
qlc,60,16,4,256,64,8,2048,131.07,4,400.0,0.25,4,False,3.2,7.038,568.3,8.24,sense,sense,52.9,8192
qlc,60,16,4,256,64,8,2048,131.07,4,400.0,0.25,4,True,3.2,9.313,429.5,6.18,sense,sense,39.5,8192
qlc,60,16,4,256,64,8,2048,131.07,4,400.0,0.25,8,False,3.2,6.254,1279.2,5.98,compute,sense,38.2,8192
qlc,60,16,4,256,64,8,2048,131.07,4,400.0,0.25,8,True,3.2,7.015,1140.4,4.95,compute,sense,31.4,8192
qlc,60,16,4,256,64,8,2048,131.07,4,400.0,0.25,16,False,3.2,4.118,3885.2,4.67,compute,compute,29.6,8192
qlc,60,16,4,256,64,8,2048,131.07,4,400.0,0.25,16,True,3.2,4.124,3880.1,4.15,compute,compute,26.2,8192
qlc,60,16,4,256,64,8,2048,131.07,4,400.0,0.25,32,False,3.2,2.471,12950.1,3.7,compute,compute,23.3,8192
qlc,60,16,4,256,64,8,2048,131.07,4,400.0,0.25,32,True,3.2,2.472,12944.9,3.45,compute,compute,21.6,8192
qlc,60,16,4,256,64,8,2048,131.07,4,400.0,0.25,64,False,3.2,1.62,39498.3,2.77,compute,compute,17.2,8192
qlc,60,16,4,256,64,8,2048,131.07,4,400.0,0.25,64,True,3.2,1.621,39493.1,2.64,compute,compute,16.4,8192
qlc,60,16,4,256,64,8,2048,131.07,8,400.0,0.25,1,False,3.2,2.787,358.8,21.11,sense,sense,137.0,16384
qlc,60,16,4,256,64,8,2048,131.07,8,400.0,0.25,1,True,3.2,4.546,220.0,12.87,sense,sense,83.1,16384
qlc,60,16,4,256,64,8,2048,131.07,8,400.0,0.25,4,False,3.2,7.038,568.3,8.24,sense,sense,52.9,16384
qlc,60,16,4,256,64,8,2048,131.07,8,400.0,0.25,4,True,3.2,9.313,429.5,6.18,sense,sense,39.5,16384
qlc,60,16,4,256,64,8,2048,131.07,8,400.0,0.25,8,False,3.2,9.616,832.0,5.98,sense,sense,38.2,16384
qlc,60,16,4,256,64,8,2048,131.07,8,400.0,0.25,8,True,3.2,11.542,693.1,4.95,sense,sense,31.4,16384
qlc,60,16,4,256,64,8,2048,131.07,8,400.0,0.25,16,False,3.2,7.461,2144.5,4.67,compute,sense,29.6,16384
qlc,60,16,4,256,64,8,2048,131.07,8,400.0,0.25,16,True,3.2,7.977,2005.7,4.15,compute,sense,26.2,16384
qlc,60,16,4,256,64,8,2048,131.07,8,400.0,0.25,32,False,3.2,4.849,6599.9,3.7,compute,compute,23.3,16384
qlc,60,16,4,256,64,8,2048,131.07,8,400.0,0.25,32,True,3.2,4.852,6594.7,3.45,compute,compute,21.6,16384
qlc,60,16,4,256,64,8,2048,131.07,8,400.0,0.25,64,False,3.2,3.203,19980.1,2.77,compute,compute,17.2,16384
qlc,60,16,4,256,64,8,2048,131.07,8,400.0,0.25,64,True,3.2,3.204,19974.9,2.64,compute,compute,16.4,16384
qlc,60,16,4,256,64,8,2048,131.07,16,400.0,0.25,1,False,3.2,2.787,358.8,21.11,sense,sense,137.0,32768
qlc,60,16,4,256,64,8,2048,131.07,16,400.0,0.25,1,True,3.2,4.546,220.0,12.87,sense,sense,83.1,32768
qlc,60,16,4,256,64,8,2048,131.07,16,400.0,0.25,4,False,3.2,7.038,568.3,8.24,sense,sense,52.9,32768
qlc,60,16,4,256,64,8,2048,131.07,16,400.0,0.25,4,True,3.2,9.313,429.5,6.18,sense,sense,39.5,32768
qlc,60,16,4,256,64,8,2048,131.07,16,400.0,0.25,8,False,3.2,9.616,832.0,5.98,sense,sense,38.2,32768
qlc,60,16,4,256,64,8,2048,131.07,16,400.0,0.25,8,True,3.2,11.542,693.1,4.95,sense,sense,31.4,32768
qlc,60,16,4,256,64,8,2048,131.07,16,400.0,0.25,16,False,3.2,12.213,1310.1,4.67,sense,sense,29.6,32768
qlc,60,16,4,256,64,8,2048,131.07,16,400.0,0.25,16,True,3.2,13.66,1171.3,4.15,sense,sense,26.2,32768
qlc,60,16,4,256,64,8,2048,131.07,16,400.0,0.25,32,False,3.2,8.99,3559.4,3.7,compute,sense,23.3,32768
qlc,60,16,4,256,64,8,2048,131.07,16,400.0,0.25,32,True,3.2,9.355,3420.6,3.45,compute,sense,21.6,32768
qlc,60,16,4,256,64,8,2048,131.07,16,400.0,0.25,64,False,3.2,6.262,10221.0,2.77,compute,compute,17.2,32768
qlc,60,16,4,256,64,8,2048,131.07,16,400.0,0.25,64,True,3.2,6.265,10215.9,2.64,compute,compute,16.4,32768
qlc,60,16,4,256,64,8,2048,131.07,32,400.0,0.25,1,False,3.2,2.787,358.8,21.11,sense,sense,137.0,65536
qlc,60,16,4,256,64,8,2048,131.07,32,400.0,0.25,1,True,3.2,4.546,220.0,12.87,sense,sense,83.1,65536
qlc,60,16,4,256,64,8,2048,131.07,32,400.0,0.25,4,False,3.2,7.038,568.3,8.24,sense,sense,52.9,65536
qlc,60,16,4,256,64,8,2048,131.07,32,400.0,0.25,4,True,3.2,9.313,429.5,6.18,sense,sense,39.5,65536
qlc,60,16,4,256,64,8,2048,131.07,32,400.0,0.25,8,False,3.2,9.616,832.0,5.98,sense,sense,38.2,65536
qlc,60,16,4,256,64,8,2048,131.07,32,400.0,0.25,8,True,3.2,11.542,693.1,4.95,sense,sense,31.4,65536
qlc,60,16,4,256,64,8,2048,131.07,32,400.0,0.25,16,False,3.2,12.213,1310.1,4.67,sense,sense,29.6,65536
qlc,60,16,4,256,64,8,2048,131.07,32,400.0,0.25,16,True,3.2,13.66,1171.3,4.15,sense,sense,26.2,65536
qlc,60,16,4,256,64,8,2048,131.07,32,400.0,0.25,32,False,3.2,15.241,2099.6,3.7,sense,sense,23.3,65536
qlc,60,16,4,256,64,8,2048,131.07,32,400.0,0.25,32,True,3.2,16.321,1960.7,3.45,sense,sense,21.6,65536
qlc,60,16,4,256,64,8,2048,131.07,32,400.0,0.25,64,False,3.2,11.687,5476.2,2.77,compute,sense,17.2,65536
qlc,60,16,4,256,64,8,2048,131.07,32,400.0,0.25,64,True,3.2,11.991,5337.3,2.64,compute,sense,16.4,65536
qlc,90,16,4,256,8,2,64,4.1,1,400.0,0.15,1,False,3.2,0.069,14502.6,19.24,sense,sense,137.0,64
qlc,90,16,4,256,8,2,64,4.1,1,400.0,0.15,1,True,3.2,0.114,8804.9,11.73,sense,sense,83.1,64
qlc,90,16,4,256,8,2,64,4.1,1,400.0,0.15,4,False,3.2,0.094,42666.0,7.52,compute,sense,52.9,64
qlc,90,16,4,256,8,2,64,4.1,1,400.0,0.15,4,True,3.2,0.1,39984.5,5.64,compute,compute,39.5,64
qlc,90,16,4,256,8,2,64,4.1,1,400.0,0.15,8,False,3.2,0.058,137301.9,5.46,compute,compute,38.2,64
qlc,90,16,4,256,8,2,64,4.1,1,400.0,0.15,8,True,3.2,0.058,137265.4,4.52,compute,compute,31.4,64
qlc,90,16,4,256,8,2,64,4.1,1,400.0,0.15,16,False,3.2,0.033,480501.3,4.26,compute,compute,29.6,64
qlc,90,16,4,256,8,2,64,4.1,1,400.0,0.15,16,True,3.2,0.033,480464.8,3.79,compute,compute,26.2,64
qlc,90,16,4,256,8,2,64,4.1,1,400.0,0.15,32,False,3.2,0.02,1626338.6,3.38,compute,compute,23.3,64
qlc,90,16,4,256,8,2,64,4.1,1,400.0,0.15,32,True,3.2,0.02,1626302.1,3.15,compute,compute,21.6,64
qlc,90,16,4,256,8,2,64,4.1,1,400.0,0.15,64,False,3.2,0.013,4997748.0,2.54,compute,compute,17.2,64
qlc,90,16,4,256,8,2,64,4.1,1,400.0,0.15,64,True,3.2,0.013,4997711.5,2.42,compute,compute,16.4,64
qlc,90,16,4,256,8,2,64,4.1,4,400.0,0.15,1,False,3.2,0.069,14502.6,19.24,sense,sense,137.0,256
qlc,90,16,4,256,8,2,64,4.1,4,400.0,0.15,1,True,3.2,0.114,8804.9,11.73,sense,sense,83.1,256
qlc,90,16,4,256,8,2,64,4.1,4,400.0,0.15,4,False,3.2,0.178,22432.1,7.52,sense,sense,52.9,256
qlc,90,16,4,256,8,2,64,4.1,4,400.0,0.15,4,True,3.2,0.239,16734.4,5.64,sense,sense,39.5,256
qlc,90,16,4,256,8,2,64,4.1,4,400.0,0.15,8,False,3.2,0.192,41680.4,5.46,compute,sense,38.2,256
qlc,90,16,4,256,8,2,64,4.1,4,400.0,0.15,8,True,3.2,0.222,35982.7,4.52,compute,sense,31.4,256
qlc,90,16,4,256,8,2,64,4.1,4,400.0,0.15,16,False,3.2,0.13,123077.8,4.26,compute,sense,29.6,256
qlc,90,16,4,256,8,2,64,4.1,4,400.0,0.15,16,True,3.2,0.133,120396.3,3.79,compute,compute,26.2,256
qlc,90,16,4,256,8,2,64,4.1,4,400.0,0.15,32,False,3.2,0.079,407096.9,3.38,compute,compute,23.3,256
qlc,90,16,4,256,8,2,64,4.1,4,400.0,0.15,32,True,3.2,0.079,407060.4,3.15,compute,compute,21.6,256
qlc,90,16,4,256,8,2,64,4.1,4,400.0,0.15,64,False,3.2,0.051,1250263.9,2.54,compute,compute,17.2,256
qlc,90,16,4,256,8,2,64,4.1,4,400.0,0.15,64,True,3.2,0.051,1250227.4,2.42,compute,compute,16.4,256
qlc,90,16,4,256,8,2,64,4.1,8,400.0,0.15,1,False,3.2,0.069,14502.6,19.24,sense,sense,137.0,512
qlc,90,16,4,256,8,2,64,4.1,8,400.0,0.15,1,True,3.2,0.114,8804.9,11.73,sense,sense,83.1,512
qlc,90,16,4,256,8,2,64,4.1,8,400.0,0.15,4,False,3.2,0.178,22432.1,7.52,sense,sense,52.9,512
qlc,90,16,4,256,8,2,64,4.1,8,400.0,0.15,4,True,3.2,0.239,16734.4,5.64,sense,sense,39.5,512
qlc,90,16,4,256,8,2,64,4.1,8,400.0,0.15,8,False,3.2,0.247,32360.8,5.46,sense,sense,38.2,512
qlc,90,16,4,256,8,2,64,4.1,8,400.0,0.15,8,True,3.2,0.3,26663.1,4.52,sense,sense,31.4,512
qlc,90,16,4,256,8,2,64,4.1,8,400.0,0.15,16,False,3.2,0.237,67587.7,4.26,compute,sense,29.6,512
qlc,90,16,4,256,8,2,64,4.1,8,400.0,0.15,16,True,3.2,0.259,61890.0,3.79,compute,sense,26.2,512
qlc,90,16,4,256,8,2,64,4.1,8,400.0,0.15,32,False,3.2,0.155,206535.0,3.38,compute,sense,23.3,512
qlc,90,16,4,256,8,2,64,4.1,8,400.0,0.15,32,True,3.2,0.157,203853.5,3.15,compute,compute,21.6,512
qlc,90,16,4,256,8,2,64,4.1,8,400.0,0.15,64,False,3.2,0.102,625683.2,2.54,compute,compute,17.2,512
qlc,90,16,4,256,8,2,64,4.1,8,400.0,0.15,64,True,3.2,0.102,625646.7,2.42,compute,compute,16.4,512
qlc,90,16,4,256,8,2,64,4.1,16,400.0,0.15,1,False,3.2,0.069,14502.6,19.24,sense,sense,137.0,1024
qlc,90,16,4,256,8,2,64,4.1,16,400.0,0.15,1,True,3.2,0.114,8804.9,11.73,sense,sense,83.1,1024
qlc,90,16,4,256,8,2,64,4.1,16,400.0,0.15,4,False,3.2,0.178,22432.1,7.52,sense,sense,52.9,1024
qlc,90,16,4,256,8,2,64,4.1,16,400.0,0.15,4,True,3.2,0.239,16734.4,5.64,sense,sense,39.5,1024
qlc,90,16,4,256,8,2,64,4.1,16,400.0,0.15,8,False,3.2,0.247,32360.8,5.46,sense,sense,38.2,1024
qlc,90,16,4,256,8,2,64,4.1,16,400.0,0.15,8,True,3.2,0.3,26663.1,4.52,sense,sense,31.4,1024
qlc,90,16,4,256,8,2,64,4.1,16,400.0,0.15,16,False,3.2,0.319,50199.6,4.26,sense,sense,29.6,1024
qlc,90,16,4,256,8,2,64,4.1,16,400.0,0.15,16,True,3.2,0.36,44501.9,3.79,sense,sense,26.2,1024
qlc,90,16,4,256,8,2,64,4.1,16,400.0,0.15,32,False,3.2,0.292,109452.8,3.38,compute,sense,23.3,1024
qlc,90,16,4,256,8,2,64,4.1,16,400.0,0.15,32,True,3.2,0.308,103755.2,3.15,compute,sense,21.6,1024
qlc,90,16,4,256,8,2,64,4.1,16,400.0,0.15,64,False,3.2,0.203,316037.9,2.54,compute,sense,17.2,1024
qlc,90,16,4,256,8,2,64,4.1,16,400.0,0.15,64,True,3.2,0.204,313356.4,2.42,compute,compute,16.4,1024
qlc,90,16,4,256,8,2,64,4.1,32,400.0,0.15,1,False,3.2,0.069,14502.6,19.24,sense,sense,137.0,2048
qlc,90,16,4,256,8,2,64,4.1,32,400.0,0.15,1,True,3.2,0.114,8804.9,11.73,sense,sense,83.1,2048
qlc,90,16,4,256,8,2,64,4.1,32,400.0,0.15,4,False,3.2,0.178,22432.1,7.52,sense,sense,52.9,2048
qlc,90,16,4,256,8,2,64,4.1,32,400.0,0.15,4,True,3.2,0.239,16734.4,5.64,sense,sense,39.5,2048
qlc,90,16,4,256,8,2,64,4.1,32,400.0,0.15,8,False,3.2,0.247,32360.8,5.46,sense,sense,38.2,2048
qlc,90,16,4,256,8,2,64,4.1,32,400.0,0.15,8,True,3.2,0.3,26663.1,4.52,sense,sense,31.4,2048
qlc,90,16,4,256,8,2,64,4.1,32,400.0,0.15,16,False,3.2,0.319,50199.6,4.26,sense,sense,29.6,2048
qlc,90,16,4,256,8,2,64,4.1,32,400.0,0.15,16,True,3.2,0.36,44501.9,3.79,sense,sense,26.2,2048
qlc,90,16,4,256,8,2,64,4.1,32,400.0,0.15,32,False,3.2,0.405,79031.7,3.38,sense,sense,23.3,2048
qlc,90,16,4,256,8,2,64,4.1,32,400.0,0.15,32,True,3.2,0.436,73334.0,3.15,sense,sense,21.6,2048
qlc,90,16,4,256,8,2,64,4.1,32,400.0,0.15,64,False,3.2,0.389,164414.0,2.54,compute,sense,17.2,2048
qlc,90,16,4,256,8,2,64,4.1,32,400.0,0.15,64,True,3.2,0.403,158716.3,2.42,compute,sense,16.4,2048
qlc,90,16,4,256,8,4,128,8.19,1,400.0,0.15,1,False,3.2,0.137,7300.5,19.24,sense,sense,137.0,128
qlc,90,16,4,256,8,4,128,8.19,1,400.0,0.15,1,True,3.2,0.226,4433.4,11.73,sense,sense,83.1,128
