name,family,case,qualifying,evidence,mod_class,unverified,batch,dataflow,reducer,cr_read,slc_mode,channels,dies_per_channel,planes_per_die,n_planes,tR_us,eff_tR_us,agg_tok_s,per_user_tok_s,tpot_ms,usd_per_Mtok,J_per_token,capex_usd,wall_W,sensed_GB_per_token,senses_per_token_M,macs_per_sense,raw_cap_TB,usable_cap_TB,hits_500_agg,hits_25_user,hits_0p10_dollar
slcTLC-22TB|shiftadd+cr+token|L4|B32|fp8,shiftadd+cr+token,opt,False,L3,F2,cr-read-on-this-part,32,token,shiftadd,True,True,64,8,6,3072,15,5.43,37.7,1.2,849.4,1.02,0.47,2990,38,21.6,1.32,79034,21.86,10.93,False,False,False
slcTLC-22TB|shiftadd+cr+token|L4|B32|fp8,shiftadd+cr+token,central,False,L3,F2,cr-read-on-this-part,32,token,shiftadd,True,True,64,8,6,3072,15,6.88,37.7,1.2,849.4,2.797,0.97,5832,57,21.6,1.32,79034,21.86,10.93,False,False,False
slcTLC-22TB|shiftadd+cr+token|L4|B32|fp8,shiftadd+cr+token,adv,False,L3,F2,cr-read-on-this-part,32,token,shiftadd,True,True,64,8,6,3072,15,9.42,37.7,1.2,849.4,7.728,2.16,10751,102,21.6,1.32,79034,21.86,10.93,False,False,False
slcTLC-22TB|shiftadd+cr+token|L4|B64|native,shiftadd+cr+token,opt,True,L3,F2,cr-read-on-this-part,64,token,shiftadd,True,True,64,8,6,3072,15,5.43,37.7,0.6,1698.8,1.017,0.39,2990,35,17.2,1.05,99220,21.86,10.93,False,False,False
slcTLC-22TB|shiftadd+cr+token|L4|B64|native,shiftadd+cr+token,central,True,L3,F2,cr-read-on-this-part,64,token,shiftadd,True,True,64,8,6,3072,15,6.88,37.7,0.6,1698.8,2.789,0.79,5832,50,17.2,1.05,99220,21.86,10.93,False,False,False
slcTLC-22TB|shiftadd+cr+token|L4|B64|native,shiftadd+cr+token,adv,True,L3,F2,cr-read-on-this-part,64,token,shiftadd,True,True,64,8,6,3072,15,9.42,37.7,0.6,1698.8,7.7,1.75,10751,86,17.2,1.05,99220,21.86,10.93,False,False,False
slcTLC-22TB|shiftadd+cr+token|L4|B64|fp8,shiftadd+cr+token,opt,False,L3,F2,cr-read-on-this-part,64,token,shiftadd,True,True,64,8,6,3072,15,5.43,37.7,0.6,1698.8,1.017,0.37,2990,34,16.36,1.0,104320,21.86,10.93,False,False,False
slcTLC-22TB|shiftadd+cr+token|L4|B64|fp8,shiftadd+cr+token,central,False,L3,F2,cr-read-on-this-part,64,token,shiftadd,True,True,64,8,6,3072,15,6.88,37.7,0.6,1698.8,2.787,0.76,5832,49,16.36,1.0,104320,21.86,10.93,False,False,False
slcTLC-22TB|shiftadd+cr+token|L4|B64|fp8,shiftadd+cr+token,adv,False,L3,F2,cr-read-on-this-part,64,token,shiftadd,True,True,64,8,6,3072,15,9.42,37.7,0.6,1698.8,7.694,1.67,10751,83,16.36,1.0,104320,21.86,10.93,False,False,False
slcTLC-22TB|shiftadd+cr+token|L4|B128|native,shiftadd+cr+token,opt,True,L3,F2,cr-read-on-this-part,128,token,shiftadd,True,True,64,8,6,3072,15,5.43,37.7,0.3,3397.6,1.013,0.27,2990,30,11.04,0.67,154576,21.86,10.93,False,False,False
slcTLC-22TB|shiftadd+cr+token|L4|B128|native,shiftadd+cr+token,central,True,L3,F2,cr-read-on-this-part,128,token,shiftadd,True,True,64,8,6,3072,15,6.88,37.7,0.3,3397.6,2.777,0.54,5832,40,11.04,0.67,154576,21.86,10.93,False,False,False
slcTLC-22TB|shiftadd+cr+token|L4|B128|native,shiftadd+cr+token,adv,True,L3,F2,cr-read-on-this-part,128,token,shiftadd,True,True,64,8,6,3072,15,9.42,37.7,0.3,3397.6,7.66,1.17,10751,64,11.04,0.67,154576,21.86,10.93,False,False,False
slcTLC-22TB|shiftadd+cr+token|L4|B128|fp8,shiftadd+cr+token,opt,False,L3,F2,cr-read-on-this-part,128,token,shiftadd,True,True,64,8,6,3072,15,5.43,37.7,0.3,3397.6,1.013,0.26,2990,30,10.62,0.65,160695,21.86,10.93,False,False,False
slcTLC-22TB|shiftadd+cr+token|L4|B128|fp8,shiftadd+cr+token,central,False,L3,F2,cr-read-on-this-part,128,token,shiftadd,True,True,64,8,6,3072,15,6.88,37.7,0.3,3397.6,2.776,0.52,5832,40,10.62,0.65,160695,21.86,10.93,False,False,False
slcTLC-22TB|shiftadd+cr+token|L4|B128|fp8,shiftadd+cr+token,adv,False,L3,F2,cr-read-on-this-part,128,token,shiftadd,True,True,64,8,6,3072,15,9.42,37.7,0.3,3397.6,7.657,1.13,10751,63,10.62,0.65,160695,21.86,10.93,False,False,False
slcTLC-22TB|shiftadd+cr+token|L4|B256|native,shiftadd+cr+token,opt,True,L3,F2,cr-read-on-this-part,256,token,shiftadd,True,True,64,8,6,3072,15,5.43,37.7,0.1,6795.2,1.01,0.17,2990,26,6.03,0.37,283160,21.86,10.93,False,False,False
slcTLC-22TB|shiftadd+cr+token|L4|B256|native,shiftadd+cr+token,central,True,L3,F2,cr-read-on-this-part,256,token,shiftadd,True,True,64,8,6,3072,15,6.88,37.7,0.1,6795.2,2.767,0.33,5832,33,6.03,0.37,283160,21.86,10.93,False,False,False
slcTLC-22TB|shiftadd+cr+token|L4|B256|native,shiftadd+cr+token,adv,True,L3,F2,cr-read-on-this-part,256,token,shiftadd,True,True,64,8,6,3072,15,9.42,37.7,0.1,6795.2,7.627,0.7,10751,46,6.03,0.37,283160,21.86,10.93,False,False,False
slcTLC-22TB|shiftadd+cr+token|L4|B256|fp8,shiftadd+cr+token,opt,False,L3,F2,cr-read-on-this-part,256,token,shiftadd,True,True,64,8,6,3072,15,5.43,37.7,0.1,6795.2,1.01,0.17,2990,26,5.82,0.36,293393,21.86,10.93,False,False,False
slcTLC-22TB|shiftadd+cr+token|L4|B256|fp8,shiftadd+cr+token,central,False,L3,F2,cr-read-on-this-part,256,token,shiftadd,True,True,64,8,6,3072,15,6.88,37.7,0.1,6795.2,2.767,0.32,5832,32,5.82,0.36,293393,21.86,10.93,False,False,False
slcTLC-22TB|shiftadd+cr+token|L4|B256|fp8,shiftadd+cr+token,adv,False,L3,F2,cr-read-on-this-part,256,token,shiftadd,True,True,64,8,6,3072,15,9.42,37.7,0.1,6795.2,7.626,0.68,10751,46,5.82,0.36,293393,21.86,10.93,False,False,False
slcTLC-22TB|shiftadd+cr+expert_stationary|L4|B1|native,shiftadd+cr+expert_stationary,opt,True,L3,F2,cr-read-on-this-part,1,expert_stationary,shiftadd,True,True,64,8,6,3072,15,5.43,36.7,36.7,27.2,1.119,2.72,2990,120,136.96,8.36,12463,21.86,10.93,False,True,False
slcTLC-22TB|shiftadd+cr+expert_stationary|L4|B1|native,shiftadd+cr+expert_stationary,central,True,L3,F2,cr-read-on-this-part,1,expert_stationary,shiftadd,True,True,64,8,6,3072,15,6.88,32.9,32.9,30.4,3.42,5.73,5832,208,136.96,8.36,12463,21.86,10.93,False,True,False
slcTLC-22TB|shiftadd+cr+expert_stationary|L4|B1|native,shiftadd+cr+expert_stationary,adv,True,L3,F2,cr-read-on-this-part,1,expert_stationary,shiftadd,True,True,64,8,6,3072,15,9.42,27.8,27.8,36.0,11.189,12.99,10751,380,136.96,8.36,12463,21.86,10.93,False,True,False
slcTLC-22TB|shiftadd+cr+expert_stationary|L4|B1|fp8,shiftadd+cr+expert_stationary,opt,False,L3,F2,cr-read-on-this-part,1,expert_stationary,shiftadd,True,True,64,8,6,3072,15,5.43,37.7,37.7,26.5,1.059,1.67,2990,83,83.13,5.07,20534,21.86,10.93,False,True,False
slcTLC-22TB|shiftadd+cr+expert_stationary|L4|B1|fp8,shiftadd+cr+expert_stationary,central,False,L3,F2,cr-read-on-this-part,1,expert_stationary,shiftadd,True,True,64,8,6,3072,15,6.88,37.7,37.7,26.5,2.915,3.51,5832,152,83.13,5.07,20534,21.86,10.93,False,True,False
slcTLC-22TB|shiftadd+cr+expert_stationary|L4|B1|fp8,shiftadd+cr+expert_stationary,adv,False,L3,F2,cr-read-on-this-part,1,expert_stationary,shiftadd,True,True,64,8,6,3072,15,9.42,37.7,37.7,26.5,8.131,7.94,10751,319,83.13,5.07,20534,21.86,10.93,False,True,False
slcTLC-22TB|shiftadd+cr+expert_stationary|L4|B2|native,shiftadd+cr+expert_stationary,opt,True,L3,F2,cr-read-on-this-part,2,expert_stationary,shiftadd,True,True,64,8,6,3072,15,5.43,37.7,18.8,53.1,1.058,1.63,2990,81,81.16,4.95,21031,21.86,10.93,False,False,False
slcTLC-22TB|shiftadd+cr+expert_stationary|L4|B2|native,shiftadd+cr+expert_stationary,central,True,L3,F2,cr-read-on-this-part,2,expert_stationary,shiftadd,True,True,64,8,6,3072,15,6.88,37.7,18.8,53.1,2.911,3.43,5832,149,81.16,4.95,21031,21.86,10.93,False,False,False
slcTLC-22TB|shiftadd+cr+expert_stationary|L4|B2|native,shiftadd+cr+expert_stationary,adv,True,L3,F2,cr-read-on-this-part,2,expert_stationary,shiftadd,True,True,64,8,6,3072,15,9.42,37.7,18.8,53.1,8.117,7.75,10751,312,81.16,4.95,21031,21.86,10.93,False,False,False
slcTLC-22TB|shiftadd+cr+expert_stationary|L4|B2|fp8,shiftadd+cr+expert_stationary,opt,False,L3,F2,cr-read-on-this-part,2,expert_stationary,shiftadd,True,True,64,8,6,3072,15,5.43,37.7,18.8,53.1,1.041,1.11,2990,62,54.25,3.31,31465,21.86,10.93,False,False,False
slcTLC-22TB|shiftadd+cr+expert_stationary|L4|B2|fp8,shiftadd+cr+expert_stationary,central,False,L3,F2,cr-read-on-this-part,2,expert_stationary,shiftadd,True,True,64,8,6,3072,15,6.88,37.7,18.8,53.1,2.859,2.32,5832,107,54.25,3.31,31465,21.86,10.93,False,False,False
slcTLC-22TB|shiftadd+cr+expert_stationary|L4|B2|fp8,shiftadd+cr+expert_stationary,adv,False,L3,F2,cr-read-on-this-part,2,expert_stationary,shiftadd,True,True,64,8,6,3072,15,9.42,37.7,18.8,53.1,7.942,5.23,10751,217,54.25,3.31,31465,21.86,10.93,False,False,False
slcTLC-22TB|shiftadd+cr+expert_stationary|L4|B4|native,shiftadd+cr+expert_stationary,opt,True,L3,F2,cr-read-on-this-part,4,expert_stationary,shiftadd,True,True,64,8,6,3072,15,5.43,37.7,9.4,106.2,1.04,1.08,2990,61,52.93,3.23,32251,21.86,10.93,False,False,False
slcTLC-22TB|shiftadd+cr+expert_stationary|L4|B4|native,shiftadd+cr+expert_stationary,central,True,L3,F2,cr-read-on-this-part,4,expert_stationary,shiftadd,True,True,64,8,6,3072,15,6.88,37.7,9.4,106.2,2.857,2.27,5832,105,52.93,3.23,32251,21.86,10.93,False,False,False
slcTLC-22TB|shiftadd+cr+expert_stationary|L4|B4|native,shiftadd+cr+expert_stationary,adv,True,L3,F2,cr-read-on-this-part,4,expert_stationary,shiftadd,True,True,64,8,6,3072,15,9.42,37.7,9.4,106.2,7.933,5.1,10751,212,52.93,3.23,32251,21.86,10.93,False,False,False
slcTLC-22TB|shiftadd+cr+expert_stationary|L4|B4|fp8,shiftadd+cr+expert_stationary,opt,False,L3,F2,cr-read-on-this-part,4,expert_stationary,shiftadd,True,True,64,8,6,3072,15,5.43,37.7,9.4,106.2,1.031,0.82,2990,51,39.47,2.41,43246,21.86,10.93,False,False,False
slcTLC-22TB|shiftadd+cr+expert_stationary|L4|B4|fp8,shiftadd+cr+expert_stationary,central,False,L3,F2,cr-read-on-this-part,4,expert_stationary,shiftadd,True,True,64,8,6,3072,15,6.88,37.7,9.4,106.2,2.831,1.71,5832,84,39.47,2.41,43246,21.86,10.93,False,False,False
slcTLC-22TB|shiftadd+cr+expert_stationary|L4|B4|fp8,shiftadd+cr+expert_stationary,adv,False,L3,F2,cr-read-on-this-part,4,expert_stationary,shiftadd,True,True,64,8,6,3072,15,9.42,37.7,9.4,106.2,7.845,3.84,10751,165,39.47,2.41,43246,21.86,10.93,False,False,False
slcTLC-22TB|shiftadd+cr+expert_stationary|L4|B8|native,shiftadd+cr+expert_stationary,opt,True,L3,F2,cr-read-on-this-part,8,expert_stationary,shiftadd,True,True,64,8,6,3072,15,5.43,37.7,4.7,212.4,1.03,0.8,2990,50,38.16,2.33,44728,21.86,10.93,False,False,False
slcTLC-22TB|shiftadd+cr+expert_stationary|L4|B8|native,shiftadd+cr+expert_stationary,central,True,L3,F2,cr-read-on-this-part,8,expert_stationary,shiftadd,True,True,64,8,6,3072,15,6.88,37.7,4.7,212.4,2.829,1.66,5832,82,38.16,2.33,44728,21.86,10.93,False,False,False
slcTLC-22TB|shiftadd+cr+expert_stationary|L4|B8|native,shiftadd+cr+expert_stationary,adv,True,L3,F2,cr-read-on-this-part,8,expert_stationary,shiftadd,True,True,64,8,6,3072,15,9.42,37.7,4.7,212.4,7.836,3.72,10751,160,38.16,2.33,44728,21.86,10.93,False,False,False
slcTLC-22TB|shiftadd+cr+expert_stationary|L4|B8|fp8,shiftadd+cr+expert_stationary,opt,False,L3,F2,cr-read-on-this-part,8,expert_stationary,shiftadd,True,True,64,8,6,3072,15,5.43,37.7,4.7,212.4,1.026,0.66,2990,45,31.43,1.92,54303,21.86,10.93,False,False,False
slcTLC-22TB|shiftadd+cr+expert_stationary|L4|B8|fp8,shiftadd+cr+expert_stationary,central,False,L3,F2,cr-read-on-this-part,8,expert_stationary,shiftadd,True,True,64,8,6,3072,15,6.88,37.7,4.7,212.4,2.816,1.38,5832,72,31.43,1.92,54303,21.86,10.93,False,False,False
slcTLC-22TB|shiftadd+cr+expert_stationary|L4|B8|fp8,shiftadd+cr+expert_stationary,adv,False,L3,F2,cr-read-on-this-part,8,expert_stationary,shiftadd,True,True,64,8,6,3072,15,9.42,37.7,4.7,212.4,7.793,3.09,10751,136,31.43,1.92,54303,21.86,10.93,False,False,False
slcTLC-22TB|shiftadd+cr+expert_stationary|L4|B16|native,shiftadd+cr+expert_stationary,opt,True,L3,F2,cr-read-on-this-part,16,expert_stationary,shiftadd,True,True,64,8,6,3072,15,5.43,37.7,2.4,424.7,1.025,0.63,2990,44,29.59,1.81,57691,21.86,10.93,False,False,False
slcTLC-22TB|shiftadd+cr+expert_stationary|L4|B16|native,shiftadd+cr+expert_stationary,central,True,L3,F2,cr-read-on-this-part,16,expert_stationary,shiftadd,True,True,64,8,6,3072,15,6.88,37.7,2.4,424.7,2.812,1.3,5832,69,29.59,1.81,57691,21.86,10.93,False,False,False
slcTLC-22TB|shiftadd+cr+expert_stationary|L4|B16|native,shiftadd+cr+expert_stationary,adv,True,L3,F2,cr-read-on-this-part,16,expert_stationary,shiftadd,True,True,64,8,6,3072,15,9.42,37.7,2.4,424.7,7.78,2.91,10751,130,29.59,1.81,57691,21.86,10.93,False,False,False
slcTLC-22TB|shiftadd+cr+expert_stationary|L4|B16|fp8,shiftadd+cr+expert_stationary,opt,False,L3,F2,cr-read-on-this-part,16,expert_stationary,shiftadd,True,True,64,8,6,3072,15,5.43,37.7,2.4,424.7,1.023,0.56,2990,41,26.22,1.6,65092,21.86,10.93,False,False,False
slcTLC-22TB|shiftadd+cr+expert_stationary|L4|B16|fp8,shiftadd+cr+expert_stationary,central,False,L3,F2,cr-read-on-this-part,16,expert_stationary,shiftadd,True,True,64,8,6,3072,15,6.88,37.7,2.4,424.7,2.806,1.17,5832,64,26.22,1.6,65092,21.86,10.93,False,False,False
slcTLC-22TB|shiftadd+cr+expert_stationary|L4|B16|fp8,shiftadd+cr+expert_stationary,adv,False,L3,F2,cr-read-on-this-part,16,expert_stationary,shiftadd,True,True,64,8,6,3072,15,9.42,37.7,2.4,424.7,7.759,2.6,10751,118,26.22,1.6,65092,21.86,10.93,False,False,False
slcTLC-22TB|shiftadd+cr+expert_stationary|L4|B32|native,shiftadd+cr+expert_stationary,opt,True,L3,F2,cr-read-on-this-part,32,expert_stationary,shiftadd,True,True,64,8,6,3072,15,5.43,37.7,1.2,849.4,1.021,0.51,2990,39,23.28,1.42,73324,21.86,10.93,False,False,False
slcTLC-22TB|shiftadd+cr+expert_stationary|L4|B32|native,shiftadd+cr+expert_stationary,central,True,L3,F2,cr-read-on-this-part,32,expert_stationary,shiftadd,True,True,64,8,6,3072,15,6.88,37.7,1.2,849.4,2.8,1.04,5832,59,23.28,1.42,73324,21.86,10.93,False,False,False
slcTLC-22TB|shiftadd+cr+expert_stationary|L4|B32|native,shiftadd+cr+expert_stationary,adv,True,L3,F2,cr-read-on-this-part,32,expert_stationary,shiftadd,True,True,64,8,6,3072,15,9.42,37.7,1.2,849.4,7.739,2.32,10751,107,23.28,1.42,73324,21.86,10.93,False,False,False
slcTLC-22TB|shiftadd+cr+expert_stationary|L4|B32|fp8,shiftadd+cr+expert_stationary,opt,False,L3,F2,cr-read-on-this-part,32,expert_stationary,shiftadd,True,True,64,8,6,3072,15,5.43,37.7,1.2,849.4,1.02,0.47,2990,38,21.6,1.32,79034,21.86,10.93,False,False,False
slcTLC-22TB|shiftadd+cr+expert_stationary|L4|B32|fp8,shiftadd+cr+expert_stationary,central,False,L3,F2,cr-read-on-this-part,32,expert_stationary,shiftadd,True,True,64,8,6,3072,15,6.88,37.7,1.2,849.4,2.797,0.97,5832,57,21.6,1.32,79034,21.86,10.93,False,False,False
slcTLC-22TB|shiftadd+cr+expert_stationary|L4|B32|fp8,shiftadd+cr+expert_stationary,adv,False,L3,F2,cr-read-on-this-part,32,expert_stationary,shiftadd,True,True,64,8,6,3072,15,9.42,37.7,1.2,849.4,7.728,2.16,10751,102,21.6,1.32,79034,21.86,10.93,False,False,False
slcTLC-22TB|shiftadd+cr+expert_stationary|L4|B64|native,shiftadd+cr+expert_stationary,opt,True,L3,F2,cr-read-on-this-part,64,expert_stationary,shiftadd,True,True,64,8,6,3072,15,5.43,37.7,0.6,1698.8,1.017,0.39,2990,35,17.2,1.05,99220,21.86,10.93,False,False,False
slcTLC-22TB|shiftadd+cr+expert_stationary|L4|B64|native,shiftadd+cr+expert_stationary,central,True,L3,F2,cr-read-on-this-part,64,expert_stationary,shiftadd,True,True,64,8,6,3072,15,6.88,37.7,0.6,1698.8,2.789,0.79,5832,50,17.2,1.05,99220,21.86,10.93,False,False,False
slcTLC-22TB|shiftadd+cr+expert_stationary|L4|B64|native,shiftadd+cr+expert_stationary,adv,True,L3,F2,cr-read-on-this-part,64,expert_stationary,shiftadd,True,True,64,8,6,3072,15,9.42,37.7,0.6,1698.8,7.7,1.75,10751,86,17.2,1.05,99220,21.86,10.93,False,False,False
slcTLC-22TB|shiftadd+cr+expert_stationary|L4|B64|fp8,shiftadd+cr+expert_stationary,opt,False,L3,F2,cr-read-on-this-part,64,expert_stationary,shiftadd,True,True,64,8,6,3072,15,5.43,37.7,0.6,1698.8,1.017,0.37,2990,34,16.36,1.0,104320,21.86,10.93,False,False,False
slcTLC-22TB|shiftadd+cr+expert_stationary|L4|B64|fp8,shiftadd+cr+expert_stationary,central,False,L3,F2,cr-read-on-this-part,64,expert_stationary,shiftadd,True,True,64,8,6,3072,15,6.88,37.7,0.6,1698.8,2.787,0.76,5832,49,16.36,1.0,104320,21.86,10.93,False,False,False
slcTLC-22TB|shiftadd+cr+expert_stationary|L4|B64|fp8,shiftadd+cr+expert_stationary,adv,False,L3,F2,cr-read-on-this-part,64,expert_stationary,shiftadd,True,True,64,8,6,3072,15,9.42,37.7,0.6,1698.8,7.694,1.67,10751,83,16.36,1.0,104320,21.86,10.93,False,False,False
slcTLC-22TB|shiftadd+cr+expert_stationary|L4|B128|native,shiftadd+cr+expert_stationary,opt,True,L3,F2,cr-read-on-this-part,128,expert_stationary,shiftadd,True,True,64,8,6,3072,15,5.43,37.7,0.3,3397.6,1.013,0.27,2990,30,11.04,0.67,154576,21.86,10.93,False,False,False
slcTLC-22TB|shiftadd+cr+expert_stationary|L4|B128|native,shiftadd+cr+expert_stationary,central,True,L3,F2,cr-read-on-this-part,128,expert_stationary,shiftadd,True,True,64,8,6,3072,15,6.88,37.7,0.3,3397.6,2.777,0.54,5832,40,11.04,0.67,154576,21.86,10.93,False,False,False
slcTLC-22TB|shiftadd+cr+expert_stationary|L4|B128|native,shiftadd+cr+expert_stationary,adv,True,L3,F2,cr-read-on-this-part,128,expert_stationary,shiftadd,True,True,64,8,6,3072,15,9.42,37.7,0.3,3397.6,7.66,1.17,10751,64,11.04,0.67,154576,21.86,10.93,False,False,False
slcTLC-22TB|shiftadd+cr+expert_stationary|L4|B128|fp8,shiftadd+cr+expert_stationary,opt,False,L3,F2,cr-read-on-this-part,128,expert_stationary,shiftadd,True,True,64,8,6,3072,15,5.43,37.7,0.3,3397.6,1.013,0.26,2990,30,10.62,0.65,160695,21.86,10.93,False,False,False
slcTLC-22TB|shiftadd+cr+expert_stationary|L4|B128|fp8,shiftadd+cr+expert_stationary,central,False,L3,F2,cr-read-on-this-part,128,expert_stationary,shiftadd,True,True,64,8,6,3072,15,6.88,37.7,0.3,3397.6,2.776,0.52,5832,40,10.62,0.65,160695,21.86,10.93,False,False,False
slcTLC-22TB|shiftadd+cr+expert_stationary|L4|B128|fp8,shiftadd+cr+expert_stationary,adv,False,L3,F2,cr-read-on-this-part,128,expert_stationary,shiftadd,True,True,64,8,6,3072,15,9.42,37.7,0.3,3397.6,7.657,1.13,10751,63,10.62,0.65,160695,21.86,10.93,False,False,False
slcTLC-22TB|shiftadd+cr+expert_stationary|L4|B256|native,shiftadd+cr+expert_stationary,opt,True,L3,F2,cr-read-on-this-part,256,expert_stationary,shiftadd,True,True,64,8,6,3072,15,5.43,37.7,0.1,6795.2,1.01,0.17,2990,26,6.03,0.37,283160,21.86,10.93,False,False,False
slcTLC-22TB|shiftadd+cr+expert_stationary|L4|B256|native,shiftadd+cr+expert_stationary,central,True,L3,F2,cr-read-on-this-part,256,expert_stationary,shiftadd,True,True,64,8,6,3072,15,6.88,37.7,0.1,6795.2,2.767,0.33,5832,33,6.03,0.37,283160,21.86,10.93,False,False,False
slcTLC-22TB|shiftadd+cr+expert_stationary|L4|B256|native,shiftadd+cr+expert_stationary,adv,True,L3,F2,cr-read-on-this-part,256,expert_stationary,shiftadd,True,True,64,8,6,3072,15,9.42,37.7,0.1,6795.2,7.627,0.7,10751,46,6.03,0.37,283160,21.86,10.93,False,False,False
slcTLC-22TB|shiftadd+cr+expert_stationary|L4|B256|fp8,shiftadd+cr+expert_stationary,opt,False,L3,F2,cr-read-on-this-part,256,expert_stationary,shiftadd,True,True,64,8,6,3072,15,5.43,37.7,0.1,6795.2,1.01,0.17,2990,26,5.82,0.36,293393,21.86,10.93,False,False,False
slcTLC-22TB|shiftadd+cr+expert_stationary|L4|B256|fp8,shiftadd+cr+expert_stationary,central,False,L3,F2,cr-read-on-this-part,256,expert_stationary,shiftadd,True,True,64,8,6,3072,15,6.88,37.7,0.1,6795.2,2.767,0.32,5832,32,5.82,0.36,293393,21.86,10.93,False,False,False
slcTLC-22TB|shiftadd+cr+expert_stationary|L4|B256|fp8,shiftadd+cr+expert_stationary,adv,False,L3,F2,cr-read-on-this-part,256,expert_stationary,shiftadd,True,True,64,8,6,3072,15,9.42,37.7,0.1,6795.2,7.626,0.68,10751,46,5.82,0.36,293393,21.86,10.93,False,False,False
slcTLC-22TB|shiftadd+cr+token|L8|B1|native,shiftadd+cr+token,opt,True,L3,F2,cr-read-on-this-part,1,token,shiftadd,True,True,64,8,6,3072,15,5.43,44.9,44.9,22.3,0.932,2.72,2990,142,136.96,8.36,12463,21.86,10.93,False,True,False
slcTLC-22TB|shiftadd+cr+token|L8|B1|native,shiftadd+cr+token,central,True,L3,F2,cr-read-on-this-part,1,token,shiftadd,True,True,64,8,6,3072,15,6.88,39.2,39.2,25.5,2.908,5.73,5832,245,136.96,8.36,12463,21.86,10.93,False,True,False
slcTLC-22TB|shiftadd+cr+token|L8|B1|native,shiftadd+cr+token,adv,True,L3,F2,cr-read-on-this-part,1,token,shiftadd,True,True,64,8,6,3072,15,9.42,32.2,32.2,31.1,9.778,12.99,10751,438,136.96,8.36,12463,21.86,10.93,False,True,False
slcTLC-22TB|shiftadd+cr+token|L8|B1|fp8,shiftadd+cr+token,opt,False,L3,F2,cr-read-on-this-part,1,token,shiftadd,True,True,64,8,6,3072,15,5.43,60.7,60.7,16.5,0.678,1.67,2990,121,83.13,5.07,20534,21.86,10.93,False,True,False
slcTLC-22TB|shiftadd+cr+token|L8|B1|fp8,shiftadd+cr+token,central,False,L3,F2,cr-read-on-this-part,1,token,shiftadd,True,True,64,8,6,3072,15,6.88,55.2,55.2,18.1,2.042,3.51,5832,214,83.13,5.07,20534,21.86,10.93,False,True,False
slcTLC-22TB|shiftadd+cr+token|L8|B1|fp8,shiftadd+cr+token,adv,False,L3,F2,cr-read-on-this-part,1,token,shiftadd,True,True,64,8,6,3072,15,9.42,47.6,47.6,21.0,6.551,7.94,10751,398,83.13,5.07,20534,21.86,10.93,False,True,False
slcTLC-22TB|shiftadd+cr+token|L8|B2|native,shiftadd+cr+token,opt,True,L3,F2,cr-read-on-this-part,2,token,shiftadd,True,True,64,8,6,3072,15,5.43,61.4,30.7,32.6,0.67,1.63,2990,120,81.16,4.95,21031,21.86,10.93,False,True,False
slcTLC-22TB|shiftadd+cr+token|L8|B2|native,shiftadd+cr+token,central,True,L3,F2,cr-read-on-this-part,2,token,shiftadd,True,True,64,8,6,3072,15,6.88,55.9,28.0,35.8,2.013,3.43,5832,212,81.16,4.95,21031,21.86,10.93,False,True,False
slcTLC-22TB|shiftadd+cr+token|L8|B2|native,shiftadd+cr+token,adv,True,L3,F2,cr-read-on-this-part,2,token,shiftadd,True,True,64,8,6,3072,15,9.42,48.3,24.2,41.4,6.445,7.75,10751,395,81.16,4.95,21031,21.86,10.93,False,False,False
slcTLC-22TB|shiftadd+cr+token|L8|B2|fp8,shiftadd+cr+token,opt,False,L3,F2,cr-read-on-this-part,2,token,shiftadd,True,True,64,8,6,3072,15,5.43,62.7,31.4,31.9,0.64,1.11,2990,90,54.25,3.31,31465,21.86,10.93,False,True,False
slcTLC-22TB|shiftadd+cr+token|L8|B2|fp8,shiftadd+cr+token,central,False,L3,F2,cr-read-on-this-part,2,token,shiftadd,True,True,64,8,6,3072,15,6.88,62.7,31.4,31.9,1.761,2.32,5832,165,54.25,3.31,31465,21.86,10.93,False,True,False
slcTLC-22TB|shiftadd+cr+token|L8|B2|fp8,shiftadd+cr+token,adv,False,L3,F2,cr-read-on-this-part,2,token,shiftadd,True,True,64,8,6,3072,15,9.42,62.7,31.4,31.9,4.916,5.23,10751,348,54.25,3.31,31465,21.86,10.93,False,True,False
slcTLC-22TB|shiftadd+cr+token|L8|B4|native,shiftadd+cr+token,opt,True,L3,F2,cr-read-on-this-part,4,token,shiftadd,True,True,64,8,6,3072,15,5.43,62.7,15.7,63.8,0.639,1.08,2990,88,52.93,3.23,32251,21.86,10.93,False,False,False
slcTLC-22TB|shiftadd+cr+token|L8|B4|native,shiftadd+cr+token,central,True,L3,F2,cr-read-on-this-part,4,token,shiftadd,True,True,64,8,6,3072,15,6.88,62.7,15.7,63.8,1.758,2.27,5832,162,52.93,3.23,32251,21.86,10.93,False,False,False
